input_text,target_text
"gratitude to realization: In the early 21st century, the population of Paris began to increase slowly again, as more young people moved into the city.","In the early 21st century, the population of Paris began to increase slowly again, as more young people moved into the city."
"realization to disappointment: By the year 2000, national leagues were established in almost every country throughout the world, as well as local or regional leagues for lower level teams, thus the significance of friendlies has seriously declined since the 19th century.","The introduction of national leagues in almost every country throughout the world, as well as local or regional leagues for lower-level teams, has led to a significant decrease in the importance of friendly matches since the 1800s."
"approval to realization: In the early decades of the twentieth century when there was a growing nostalgia for its sense of order, the style was revived and adapted and in the United States came to be known as the Colonial Revival.","In the early decades of the twentieth century when there was a growing nostalgia for its sense of order, the style was revived and adapted and in the United States came to be known as the Colonial Revival."
realization to disappointment: In the final decades of this era many plebeians grew poorer.,In the final decades of this era many plebeians grew poorer.
sadness to disappointment: The result was the ultimate bankruptcy of countless farmers.,The result was the ultimate bankruptcy of countless farmers.
"sadness to disappointment: But with it came a sting -- for while this naturally involves the floor leadership, he was deserted by his [partisan] associates and his career as a national figure terminated ingloriously.""","Still, there was a downside - as it demanded the cooperation of his partisan associates, he was deserted and his national reputation terminated dishonorably."
"admiration to approval: In the next century which is the beginning of the Classical period, it was considered that beauty in visible things as in everything else, consisted of symmetry and proportions.","The Classical period, which commenced in the next century, held that symmetry and proportions were the fundamental constituents of beauty in visible objects and everything else."
admiration to approval: Both are popular with international residents of the city.,Both are popular with international residents of the city.
"sadness to disappointment: In the second decade of the 21st century the Portuguese economy suffered its most severe recession since the 1970s resulting in the country having to be bailed out by the European Commission, European Central Bank and International Monetary Fund.","In the second decade of the 21st century the Portuguese economy suffered its most severe recession since the 1970s resulting in the country having to be bailed out by the European Commission, European Central Bank and International Monetary Fund."
"fear to nervousness: As he moved south, he drove off or captured British traders, alarming both the British and the Iroquois.","As he progressed southward, he either drove away or apprehended British traders, causing worry for both the British and the Iroquois."
"fear to nervousness: So worried were the Government over the sudden campaign of leaflets and posters distributed by the Communist Party in Coventry and London, that the Police were sent in to seize their production facilities.","So worried were the Government over the sudden campaign of leaflets and posters distributed by the Communist Party in Coventry and London, that the Police were sent in to seize their production facilities."
"sadness to disappointment: During his reign his people endured the hardships of war, and imperial power was eroded.","During his reign his people endured the hardships of war, and imperial power was eroded."
sadness to disappointment: Over 100 mortgage lenders went bankrupt during 2007 and 2008.,Over 100 mortgage lenders went bankrupt during 2007 and 2008.
"admiration to surprise: The spirit it is impossible not to admire; but the old Parisian ferocity has broken out in a shocking manner"".","The spirit it is impossible not to admire; but the old Parisian ferocity has broken out in a shocking manner""."
"fear to nervousness: By 1213, though, John was increasingly worried about the threat of French invasion.",The French invasion threat was causing John to feel more and more uneasy by 1213.
caring to fear: He feared that his dependence on Chinese officials left him vulnerable to future revolts and defections to the Song.,He feared that his dependence on Chinese officials left him vulnerable to future revolts and defections to the Song.
"admiration to approval: The Power Macintosh line, the first to use the new chips, proved to be highly successful, with over a million PowerPC units sold in nine months.","The Power Macintosh line, the first to use the new chips, proved to be highly successful, with over a million PowerPC units sold in nine months."
"approval to caring: Don't worry if it's not true—so long as there's not too much of a fuss about it afterwards.""","Don't worry if it's not true—so long as there's not too much of a fuss about it afterwards."""
admiration to approval: The high annual incident solar irradiance at its geographic latitude creates ideal conditions for what is an internationally renowned solar research and development industry in the Negev Desert.,"The internationally renowned solar research and development industry in the Negev Desert is made possible by the high annual incident solar irradiance at its geographic latitude, which creates ideal conditions."
"admiration to approval: Many Israelis communicate reasonably well in English, as many television programs are broadcast in English with subtitles and the language is taught from the early grades in elementary school.","Many Israelis communicate reasonably well in English, as many television programs are broadcast in English with subtitles and the language is taught from the early grades in elementary school."
admiration to approval: Israel is a leading country in the development of solar energy.,Israel is a leading country in the development of solar energy.
admiration to approval: Pleasurable work conditions are ranked as being more preferable than a high salary and implacable work.,Pleasurable work conditions are ranked as being more preferable than a high salary and implacable work.
"admiration to approval: It is in the great churches and cathedrals and in a number of civic buildings that the Gothic style was expressed most powerfully, its characteristics lending themselves to appeals to the emotions, whether springing from faith or from civic pride.","It is in the great churches and cathedrals and in a number of civic buildings that the Gothic style was expressed most powerfully, its characteristics lending themselves to appeals to the emotions, whether springing from faith or from civic pride."
"sadness to disappointment: In many areas, the housing market also suffered, resulting in evictions, foreclosures and prolonged unemployment.","The real estate market in multiple areas also underwent a decline, leading to evictions, foreclosures, and extended unemployment."
"approval to desire: Its mission is to provide high quality education, training and research in the areas of science and technology to produce qualified professionals that can apply their knowledge and skills in the country's development.","The goal is to provide high-quality education, training, and research in science and technology to generate qualified professionals who can utilize their knowledge and skills to contribute to the country's growth."
"pride to admiration: Mayor W. Haydon Burns' Jacksonville Story resulted in the construction of a new city hall, civic auditorium, public library and other projects that created a dynamic sense of civic pride.","The Jacksonville Story of Mayor W. Haydon Burns led to the creation of a new city hall, civic auditorium, public library, and other endeavors that produced a dynamic sense of civic pride."
"approval to caring: In consequence, he has the right to be looked after in the event of ill health; disability stemming from his work; widowhood; old age; enforced unemployment; or whenever through no fault of his own he is deprived of the means of livelihood.""","Hence, he is entitled to be looked after if he becomes ill, disabled due to work, widowed, elderly, involuntarily unemployed, or deprived of his livelihood through no fault of his own."
"joy to admiration: He enjoyed gambling, in particular at backgammon, and was an enthusiastic hunter, even by medieval standards.","His enjoyment of gambling, especially at backgammon, and his zeal for hunting were exceptional even by medieval measures."
"admiration to approval: Art in Kathmandu is vibrant, demonstrating a fusion of traditionalism and modern art, derived from a great number of national, Asian, and global influences.","The art community in Kathmandu is vibrant, displaying a mix of traditional and contemporary art, influenced by numerous national, Asian, and global factors."
admiration to approval: These tracks were well received in Chicago and played on Chicago radio and in clubs.,The tracks were positively received in Chicago and played on both radio and in clubs.
"admiration to approval: As of June 2014, 84 million Xbox 360 consoles have been sold worldwide, making it the sixth-highest-selling video game console in history, and the highest-selling console made by an American company.","As of June 2014, 84 million Xbox 360 consoles have been sold worldwide, making it the sixth-highest-selling video game console in history, and the highest-selling console made by an American company."
sadness to nervousness: Lee's mother was prone to a nervous condition that rendered her mentally and emotionally absent.,A nervous condition that Lee's mother was susceptible to made her mentally and emotionally absent.
"admiration to approval: Like very many other countries, hip hop music is popular.","Like very many other countries, hip hop music is popular."
"admiration to approval: Lighthouse Point Park, a public beach run by the city, was a popular tourist destination during the Roaring Twenties, attracting luminaries of the period such as Babe Ruth and Ty Cobb.","Lighthouse Point Park, a public beach run by the city, was a popular tourist destination during the Roaring Twenties, attracting luminaries of the period such as Babe Ruth and Ty Cobb."
"admiration to approval: The park remains popular among New Haveners, and is home to the Five Mile Point Lighthouse, constructed in 1847, and the Lighthouse Point Carousel, constructed in 1916.","The park remains popular among New Haveners, and is home to the Five Mile Point Lighthouse, constructed in 1847, and the Lighthouse Point Carousel, constructed in 1916."
"disappointment to disapproval: Those with political connections unfairly gained large wealth, which has discredited privatization in these regions.","Those with political connections unfairly gained large wealth, which has discredited privatization in these regions."
"fear to sadness: The South Bronx has some of the poorest neighborhoods in the country, as well as very high crime areas.","The South Bronx has some of the poorest neighborhoods in the country, as well as very high crime areas."
"sadness to disappointment: Soviet investment in and support of Armenian industry has virtually disappeared, so that few major enterprises are still able to function.","Soviet investment in and support of Armenian industry has virtually disappeared, so that few major enterprises are still able to function."
admiration to approval: The city is home to an eclectic mix of ethnic restaurants and small markets specializing in various foreign foods.,The city is home to an eclectic mix of ethnic restaurants and small markets specializing in various foreign foods.
"admiration to approval: Located in the American South, Houston is a diverse city with a large and growing international community.","Situated in the southern part of the United States, Houston is a cosmopolitan city with a significant and growing global population."
"approval to realization: The stream of new software, biotechnology, and Internet companies led to an economic revival, which increased the city's population by almost 50,000 between 1990 and 2000.","The emergence of new software, biotechnology, and Internet companies resulted in an economic revival, which led to a population increase of almost 50,000 in the city between 1990 and 2000."
"admiration to approval: London is one of the world's leading investment destinations, hosting more international retailers and ultra high-net-worth individuals than any other city.","London is a leading investment hub worldwide, with the largest number of international retailers and ultra high-net-worth individuals hosted in the city."
sadness to disappointment: Losing the First Sino-Japanese War of 1894–1895 was a watershed.,Losing the First Sino-Japanese War of 1894–1895 was a watershed.
"admiration to approval: It received generally positive reviews worldwide though some critics panned it as ""an attempt to harness the urban market"".","It received generally positive reviews worldwide though some critics panned it as ""an attempt to harness the urban market""."
disappointment to disapproval: Critical and commercial response to the film was negative.,Critical and commercial response to the film was negative.
"gratitude to admiration: She thanked Christopher Flynn, her dance teacher from 35 years earlier, for his encouragement to follow her dreams.","Christopher Flynn, her dance tutor from 35 years ago, was acknowledged for his encouragement in her pursuit of her dreams."
admiration to approval: The numerous lakes make Switzerland an attractive place for sailing.,The large number of lakes in Switzerland makes it a desirable spot for sailing.
sadness to disappointment: Mass incarceration in the United States disproportionately impacts African American and Latino communities.,Mass incarceration in the United States has a disproportionate effect on African American and Latino communities.
"realization to disappointment: Meanwhile, with the advent and popularity of Internet-based distribution of files in lossily-compressed audio formats such as MP3, sales of CDs began to decline in the 2000s.","Meanwhile, with the advent and popularity of Internet-based distribution of files in lossily-compressed audio formats such as MP3, sales of CDs began to decline in the 2000s."
"admiration to approval: The culture of the city is an important drawcard for tourists, of which just under two million international overnight visitors and 57.7 million domestic overnight visited during the year ending March 2014.","The culture of the city is an important drawcard for tourists, of which just under two million international overnight visitors and 57.7 million domestic overnight visited during the year ending March 2014."
admiration to approval: Melbourne's air quality is generally good and has improved significantly since the 1980s.,Melbourne's air quality is generally decent and has seen a significant improvement since the 1980s.
"admiration to approval: Miami is a major center, and a leader in finance, commerce, culture, media, entertainment, the arts, and international trade.","Miami is a vital hub and a frontrunner in finance, commerce, culture, media, entertainment, the arts, and international trade."
"admiration to approval: Additionally, the port is one of the nation's busiest cargo ports, importing 7.8 million tons of cargo in 2007.","Additionally, the port is one of the nation's busiest cargo ports, importing 7.8 million tons of cargo in 2007."
"admiration to approval: The city has become the principal centre of business and real estate, including many expensive buildings and modern towers for residences and offices, surrounded by extensive green spaces.","The city has become the principal centre of business and real estate, including many expensive buildings and modern towers for residences and offices, surrounded by extensive green spaces."
"confusion to disapproval: However, it is not clear whether there is a strong association between clock gene polymorphisms in humans and the susceptibility to develop the metabolic syndrome.",There is no conclusive evidence to suggest a strong connection between clock gene polymorphisms in humans and the susceptibility to develop the metabolic syndrome.
sadness to disappointment: Civil strife had permanently divided the Mongol Empire.,Civil strife had permanently divided the Mongol Empire.
admiration to approval: He is fairly well acquainted with history and geography...,He is fairly well acquainted with history and geography...
admiration to approval: This boy would make an excellent sailor.,The boy has the necessary attributes to excel as a sailor.
"sadness to remorse: Its bloodless liberal humanism is sadly dated"".",The absence of brutality in its liberal humanism is a regrettable sign of its age.
"excitement to admiration: In 1935 the Cubs claimed the pennant in thrilling fashion, winning a record 21 games in a row in September.","1935 saw the Cubs claim the pennant in a thrilling manner, thanks to their remarkable 21-game winning streak in September."
"sadness to disappointment: In 1891, the Fort was abandoned and much of the interior was stripped of their useful components and it quickly fell into ruin.","In 1891, the Fort was deserted and its practical features were stripped, causing it to deteriorate quickly."
"disappointment to disapproval: Unfortunately, international standards for these specifications are not currently available.","Unfortunately, international standards for these specifications are not currently available."
"excitement to admiration: National events such as Republic Day, Independence Day and Gandhi Jayanti (Gandhi's birthday) are celebrated with great enthusiasm in New Delhi and the rest of India.","National celebrations like Republic Day, Independence Day, and Gandhi Jayanti are marked with great enthusiasm in New Delhi and throughout India."
"admiration to approval: There are churches for all major branches of Christianity within the city, multiple store-front churches, ministries (especially in working-class Latino and Black neighborhoods), a mosque, many synagogues (including two yeshivas), and other places of worship; the level of religious diversity in the city is high.","There are churches for all major branches of Christianity within the city, multiple store-front churches, ministries (especially in working-class Latino and Black neighborhoods), a mosque, many synagogues (including two yeshivas), and other places of worship; the level of religious diversity in the city is high."
admiration to approval: New Zealand has a strong hunting culture.,Hunting is a significant part of New Zealand's cultural heritage.
"excitement to admiration: By winning, Fradiani became the first winner from the Northeast region.","By winning, Fradiani became the first winner from the Northeast region."
"admiration to approval: As confraternities have extensive connections with political and military figures, they offer excellent alumni networking opportunities.",The extensive connections of confraternities with political and military figures make them an ideal source of alumni networking opportunities.
admiration to approval: This day-to-day commitment to precise and reliable nuclear operations is the cornerstone of the credibility of the NDO mission.,This day-to-day commitment to precise and reliable nuclear operations is the cornerstone of the credibility of the NDO mission.
admiration to approval: They are regarded as the best solution in terms of cost effectiveness and robustness.,They are acknowledged as the most economical and sturdy solution.
"sadness to disappointment: The Holocaust also effectively put an end to the dynamic development of the Yiddish language in the previous decades, as the vast majority of the Jewish victims of the Holocaust, around 5 million, were Yiddish speakers.","The Holocaust also effectively put an end to the dynamic development of the Yiddish language in the previous decades, as the vast majority of the Jewish victims of the Holocaust, around 5 million, were Yiddish speakers."
"fear to sadness: The worst of which occurred in 1978, when six employees of a Sirloin Stockade restaurant on the city's south side were murdered execution-style in the restaurant's freezer.","The worst of which occurred in 1978, when six employees of a Sirloin Stockade restaurant on the city's south side were murdered execution-style in the restaurant's freezer."
excitement to admiration: This triggered one of the largest gold rushes the world has ever seen.,This incident led to one of the most extensive gold rushes in the world's history.
"sadness to disappointment: His efforts were frustrated by political turmoil and a devastating drought between 1968 to 1974, in which famine killed thousands of people.","His efforts were frustrated by political turmoil and a devastating drought between 1968 to 1974, in which famine killed thousands of people."
"admiration to approval: His goodness reached across temporal boundaries to warm the hearts of men of all nations and of all faiths"".","The warmth of his compassion crossed temporal barriers, touching the hearts of people from diverse cultures and beliefs."
"joy to approval: The good news, though, is that Roger and I have a much closer mutual understanding these days—privately and professionally ... and all ideas are carefully considered.","Nowadays, Roger and I have a much tighter mutual understanding, both privately and professionally, and we thoroughly assess all ideas."
"sadness to disappointment: In October 2011, Moody's Investor Services downgraded nine Portuguese banks due to financial weakness.","In October 2011, Moody's Investor Services downgraded nine Portuguese banks due to financial weakness."
"admiration to approval: During the period, Tito evidently enjoyed massive popular support due to being generally viewed by the populace as the liberator of Yugoslavia.","During the period, Tito evidently enjoyed massive popular support due to being generally viewed by the populace as the liberator of Yugoslavia."
"admiration to approval: On December 21, Obama proposed the nomination which received positive commentary.","On December 21, Obama proposed the nomination which received positive commentary."
"admiration to approval: This contract, worth almost $100 million, is the most lucrative in the history of the NCAA.","The NCAA's most lucrative contract ever, valued at almost $100 million, has been signed."
joy to admiration: I am happy and I say: This is beautiful.,I express my happiness as I admire the beauty of this.
"caring to sadness: One of the key concerns of older adults is the experience of memory loss, especially as it is one of the hallmark symptoms of Alzheimer's disease.","Memory loss is a major issue for older adults, particularly because it is one of the key symptoms of Alzheimer's disease."
"gratitude to admiration: Its rich history attracts many tourists, with Faneuil Hall alone drawing over 20 million visitors per year.","Its rich history attracts many tourists, with Faneuil Hall alone drawing over 20 million visitors per year."
"sadness to disappointment: In the late 1980s, the city's economy suffered from the nationwide recession.","The city's economy experienced a downturn in the late 1980s, which was attributed to the nationwide recession."
"optimism to approval: In Egypt, the economic situation was more positive, with a GNP growth of 4.5 percent and a rapid growth of industry.","In Egypt, the economic situation was more positive, with a GNP growth of 4.5 percent and a rapid growth of industry."
approval to disapproval: It is currently the least undesirable of a set of very bad choices.,It is currently the least undesirable of a set of very bad choices.
gratitude to approval: The tolerance displayed by the Turks was welcomed by the immigrants.,The tolerance displayed by the Turks was welcomed by the immigrants.
disappointment to disapproval: Surgical treatment rarely provides lasting relief.,Surgical treatment rarely provides lasting relief.
"admiration to approval: In 2014 Paris received 22.4 million visitors, making it one of the world's top tourist destinations.","One of the world's top tourist destinations, Paris attracted 22.4 million visitors in 2014."
admiration to approval: The construction of gods and spirits like persons is one of the best known traits of religion.,The construction of gods and spirits in the likeness of humans is a widely recognized aspect of religion.
"approval to sadness: This letter shows clearly his stand that accepting Jesus is the Divine Son of God is not optional but necessary; ""I know moreover that not only this thing saddens you, but also the fact that while others have obtained the churches by violence, you are meanwhile cast out from your places.","This letter shows clearly his stand that accepting Jesus is the Divine Son of God is not optional but necessary; ""I know moreover that not only this thing saddens you, but also the fact that while others have obtained the churches by violence, you are meanwhile cast out from your places."
"admiration to approval: An anthropology of the state developed, and it is a most thriving field today.",Anthropology of the state has become a thriving field of study today.
"admiration to approval: He appreciated the advantages of democracy: ""It is an invaluable gift, if God allows a people to freely elect its own authorities and overlords.""","He comprehended the benefits of democracy, underscoring that it is an invaluable boon when a nation is allowed to democratically elect its own rulers and governors."
optimism to caring: Khrushchev would later send a message via Norman Cousins and the letter expressed his best wishes for the pontiff's ailing health.,Khrushchev would later send a message via Norman Cousins and the letter expressed his best wishes for the pontiff's ailing health.
"approval to disapproval: In effect, Popper agreed with some of the points of both creationists and naturalists, but also disagreed with both views on crucial aspects.","In effect, Popper agreed with some of the points of both creationists and naturalists, but also disagreed with both views on crucial aspects."
"sadness to disappointment: Portugal lost much of its wealth and status with the destruction of Lisbon in a 1755 earthquake, occupation during the Napoleonic Wars, and the independence of Brazil, its wealthiest colony, in 1822.","Portugal's wealth and status were greatly diminished by the 1755 earthquake that destroyed Lisbon, the Napoleonic Wars' occupation, and the independence of Brazil, its most prosperous colony, in 1822."
gratitude to approval: These treatments have been estimated to have saved 50 million children in the past 25 years.,These treatments have been estimated to have saved 50 million children in the past 25 years.
"admiration to disappointment: Somerset House in London, designed by Sir William Chambers in 1776 for government offices, was as magnificent as any country house, though never quite finished, as funds ran out.","Somerset House in London, created by Sir William Chambers in 1776 for government offices, was a magnificent building that could rival any country estate, but it was never fully finished due to a lack of funds."
sadness to disappointment: The educational infrastructure has been seriously degraded as a result of political and economic crises.,"The educational infrastructure has been seriously impacted by political and economic crises, leading to degradation."
"admiration to approval: For those who had reached their goal in the Cursus honorum, permanent priesthood was best sought or granted after a lifetime's service in military or political life, or preferably both: it was a particularly honourable and active form of retirement which fulfilled an essential public duty.","For those who had reached their goal in the Cursus honorum, permanent priesthood was best sought or granted after a lifetime's service in military or political life, or preferably both: it was a particularly honourable and active form of retirement which fulfilled an essential public duty."
"admiration to caring: He showed a great concern for the welfare of his men, and on their retirement, provided funds for many of them to establish taverns, which were subsequently named after him.","He manifested a considerable concern for the welfare of his men and provided financial support for many of them to open taverns, which were subsequently named after him."
admiration to approval: Agriculture flourished and trading cities (such as Multan and Lahore) grew in wealth.,Agriculture flourished and trading cities (such as Multan and Lahore) grew in wealth.
"admiration to approval: Since independence, Punjab has become the seat of political and economic power; it remains the most industrialised province of Pakistan.","Since independence, Punjab has become the seat of political and economic power; it remains the most industrialised province of Pakistan."
approval to disappointment: Quality dropped but variety increased with the introduction of microwave ovens and freezer food.,Microwave ovens and freezer food brought about an increase in variety but a decrease in quality.
"admiration to approval: Its inclusion helped the song reach number two on the Billboard Hot 100 for five weeks in 1992 (it remained in the Hot 100 for over 40 weeks), and won the band an MTV Award at the 1992 MTV Video Music Awards.","Its incorporation was instrumental in the song's ascent to the second position on the Billboard Hot 100 for five weeks in 1992, and it remained on the chart for over 40 weeks, resulting in the band receiving an MTV Award at the 1992 MTV Video Music Awards."
"admiration to approval: The compilation album Classic Queen also reached number four on the Billboard 200, and is certified three times platinum in the US.","The compilation album Classic Queen also reached number four on the Billboard 200, and is certified three times platinum in the US."
"admiration to approval: Known as the most stable local, non-formal system of education providing basic religious and moral instruction, their strength rests on community support and their use of locally made and widely available teaching materials.","The most stable local education system, which is informal, is known for providing fundamental religious and moral teachings, relying on community support and locally sourced teaching materials."
approval to caring: Use of caution is therefore recommended when interpreting changes in the racial composition of the US population over time.,It is prudent to be careful when interpreting changes in the racial structure of the US population over time.
optimism to approval: Local hunting clubs and national organizations provide hunter education and help protect the future of the sport by buying land for future hunting use.,Local hunting clubs and national organizations provide hunter education and help protect the future of the sport by buying land for future hunting use.
caring to nervousness: There is a concern for religious institutions becoming active in the political sphere.,There is a worry about religious institutions' participation in the political sphere.
admiration to approval: Participation in public rites showed a personal commitment to their community and its values.,Participation in public rites showed a personal commitment to their community and its values.
"admiration to approval: Respect for the written text of the Quran is an important element of religious faith by many Muslims, and the Quran is treated with reverence.","The Quran is treated with reverence by many Muslims, who consider it to be an essential part of their religious faith."
"admiration to approval: They have won eight titles in the European UEFA club competitions, were present in many finals and have been regular contenders in the last stages almost every season.","They have won eight titles in the European UEFA club competitions, were present in many finals and have been regular contenders in the last stages almost every season."
"admiration to approval: The island is a popular tourist destination during the winter holiday season, especially for the rich and famous during the Christmas and new year period.","The island is a sought-after tourist spot during the winter holiday season, particularly for the affluent and famous, who visit during the Christmas and new year period."
"gratitude to admiration: San Diego always scores very high in the number of bird species observed in the annual Christmas Bird Count, sponsored by the Audubon Society, and it is known as one of the ""birdiest"" areas in the United States.","San Diego always scores very high in the number of bird species observed in the annual Christmas Bird Count, sponsored by the Audubon Society, and it is known as one of the ""birdiest"" areas in the United States."
"sadness to disappointment: In addition to damage caused by the fire, smoke resulted in a significant increase in emergency room visits due to asthma, respiratory problems, eye irritation, and smoke inhalation; the poor air quality caused San Diego County schools to close for a week.","In addition to damage caused by the fire, smoke resulted in a significant increase in emergency room visits due to asthma, respiratory problems, eye irritation, and smoke inhalation; the poor air quality caused San Diego County schools to close for a week."
confusion to disapproval: Scholars disagree over the effects of social status on racial classifications in Brazil.,Scholars disagree over the effects of social status on racial classifications in Brazil.
"amusement to gratitude: The following day, he endorsed McCain, joking, ""It's Rudy's fault!""","The following day, he threw his weight behind McCain, jesting, ""Thanks a lot, Rudy!"""
"admiration to approval: Though it was affected by the Great Recession, Seattle has retained a comparatively strong economy, and remains a hotbed for start-up businesses, especially in green building and clean technologies: it was ranked as America's No.","Seattle's economy has weathered the effects of the Great Recession and remains a vibrant hub for start-up businesses, particularly in the areas of green building and clean technologies. Its status as America's No. "
disappointment to disapproval: An English Treble has never been achieved.,An English Treble has never been achieved.
"confusion to disapproval: This result has been controversial, since it would imply that that sponges may not be so primitive, but may instead be secondarily simplified.","This result has been controversial, since it would imply that that sponges may not be so primitive, but may instead be secondarily simplified."
fear to nervousness: The continuing development of the crisis has prompted fears of a global economic collapse although there are now many cautiously optimistic forecasters in addition to some prominent sources who remain negative.,"The crisis's continuing development has caused worries of a global financial collapse, although there are now many cautiously optimistic forecasters in addition to some prominent sources who remain negative."
sadness to disappointment: The economic crisis in Iceland involved all three of the country's major banks.,The economic downturn in Iceland impacted all three of its major banks.
"sadness to disappointment: Relative to the size of its economy, Iceland’s banking collapse is the largest suffered by any country in economic history.","Iceland's banking collapse is the largest ever experienced by any country, considering the size of its economy."
"admiration to approval: Plastics offer better stability and ageing performance, which makes them useful in timer circuits, although they may be limited to low operating temperatures and frequencies.","Plastics offer better stability and ageing performance, which makes them useful in timer circuits, although they may be limited to low operating temperatures and frequencies."
disappointment to disapproval: Such a plan (which was defeated in Congress) would have seriously undermined the judiciary's independence and power.,Such a plan (which was defeated in Congress) would have seriously undermined the judiciary's independence and power.
gratitude to approval: Programs such as the International Baccalaureate have contributed to the internationalization of education.,Programs such as the International Baccalaureate have contributed to the internationalization of education.
"sadness to disappointment: In the Carboniferous, rainforest collapse led to a great loss of plant and animal life.",The collapse of rainforests in the Carboniferous era caused a significant decrease in plant and animal populations.
"approval to disappointment: A majority of 59% have a positive view of the country, while 14% have a negative view.","59% of the population has a good impression of the country, while 14% have a bad impression."
"excitement to approval: Following the end of the Maoist insurgency, there was a significant rise of 509,956 tourist arrivals in 2009.","Following the end of the Maoist insurgency, there was a significant rise of 509,956 tourist arrivals in 2009."
"admiration to approval: Skiing, snowboarding and mountaineering are among the most popular sports in Switzerland, the nature of the country being particularly suited for such activities.","Skiing, snowboarding and mountaineering are among the most popular sports in Switzerland, the nature of the country being particularly suited for such activities."
"approval to caring: Therefore, it is important to get the proper amount of sleep so that memory can function at the highest level.","Therefore, it is important to get the proper amount of sleep so that memory can function at the highest level."
"sadness to disappointment: Socioeconomic factors, in combination with early but enduring views of race, have led to considerable suffering within disadvantaged racial groups.","The lasting racial attitudes, in conjunction with socioeconomic factors, have led to significant adversity among disadvantaged racial groups."
fear to nervousness: Especially states with a fragile political system have to fear that investors from Western states withdraw their money because of the crisis.,The possibility of Western investors pulling out their investments due to the crisis is a significant concern for states with a fragile political system.
disgust to disappointment: Prognosis is worse if a mechanical complication such as papillary muscle or myocardial free wall rupture occurs.,A mechanical complication such as a rupture in the papillary muscle or myocardial free wall can lead to a worse prognosis.
realization to disapproval: Some theories popular from the 1950s to 2011 incorrectly stated that inequality had a positive effect on economic development.,Some theories popular from the 1950s to 2011 incorrectly stated that inequality had a positive effect on economic development.
disappointment to disapproval: Analyses based on comparing yearly equality figures to yearly growth rates were misleading because it takes several years for effects to manifest as changes to economic growth.,The comparison of yearly equality figures to yearly growth rates for analysis is flawed as it takes a few years for changes in economic growth to materialize.
admiration to approval: Southampton is a major UK port which has good transport links with the rest of the country.,"Southampton, a major port in the UK, has reliable transport connections to the rest of the nation."
"surprise to disappointment: They lifted the FA Cup with a shock victory over Manchester United in 1976, returned to the top flight two years later, and stayed there for 27 years (becoming founder members of the Premier League in 1992) before they were relegated in 2005.","They lifted the FA Cup with a shock victory over Manchester United in 1976, returned to the top flight two years later, and stayed there for 27 years (becoming founder members of the Premier League in 1992) before they were relegated in 2005."
"admiration to approval: Southern California is famous for tourism and Hollywood (film, television, and music).","Southern California is popular for its tourism and the entertainment industry, which includes film, television, and music."
"admiration to disapproval: Spectre received mixed reviews upon its release; although criticised for its length, lack of screen time for new characters, and writing, it received praise for its action sequences and cinematography.","The release of Spectre resulted in mixed reviews, with some praising its action sequences and cinematography, while others criticized its length, lack of screen time for new characters, and writing."
"admiration to disappointment: The theme song, ""Writing's on the Wall"", received mixed reviews, particularly compared to the previous theme; nevertheless, it won the Golden Globe for Best Original Song and was nominated for the Academy Award in the same category.","The theme song ""Writing's on the Wall"" was not universally praised, but it still managed to win the Golden Globe for Best Original Song and receive an Academy Award nomination in the same category, despite being compared unfavorably to the previous theme."
"admiration to approval: The film received strong reviews with the review tallying website Rotten Tomatoes giving it a 92% approval rating, reporting that 206 out of the 225 reviews they tallied were positive.","Rotten Tomatoes gave the film a 92% approval rating, based on 206 positive reviews out of 225 total reviews."
"admiration to approval: Nowadays, Strasbourg is known to offer among the best university courses in France, after Paris.","Nowadays, Strasbourg is known to offer among the best university courses in France, after Paris."
admiration to approval: Their development of deductive reasoning was of particular importance and usefulness to later scientific inquiry.,The progress they made in deductive reasoning was particularly important and useful for scientific investigations in the future.
"joy to admiration: Surrounded by the Yangtze River and mountains, Nanjing also enjoys beautiful natural scenery.",The natural beauty of Nanjing is enhanced by the Yangtze River and mountains that surround it.
"admiration to approval: Although the site is considered Buddhist, it is revered by both Buddhists and Hindus.","Although the site is considered Buddhist, it is revered by both Buddhists and Hindus."
"admiration to approval: Technology magazine T3 gave the Super Slim model a positive review, stating the console is almost ""nostalgic"" in the design similarities to the original ""fat"" model, ""While we don’t know whether it will play PS3 games or Blu-ray discs any differently yet, the look and feel of the new PS3 Slim is an obvious homage to the original PS3, minus the considerable excess weight.","Technology magazine T3 gave the Super Slim model a positive review, stating the console is almost ""nostalgic"" in the design similarities to the original ""fat"" model, ""While we don’t know whether it will play PS3 games or Blu-ray discs any differently yet, the look and feel of the new PS3 Slim is an obvious homage to the original PS3, minus the considerable excess weight."
"caring to nervousness: Immediately we would be concerned about the durability of the top loading tray that feels like it could be yanked straight out off the console, but ultimately it all feels like Sony's nostalgic way of signing off the current generation console in anticipation for the PS4.""","The top loading tray's durability is a worry, but it seems like Sony is using it as a sentimental way to wrap up the current console generation in anticipation of the PS4."
"admiration to approval: Tennessee has played a critical role in the development of many forms of American popular music, including rock and roll, blues, country, and rockabilly.","Tennessee has played a critical role in the development of many forms of American popular music, including rock and roll, blues, country, and rockabilly."
